Order_ID,Customer_ID,Restaurant_ID,City,Cuisine_Type,Platform,Payment_Mode,Weather_Condition,Order_Status,Order_Amount_INR,Delivery_Fee_INR,Discount_Applied_INR,Customer_Rating,Delivery_Time_Minutes,Distance_KM,Items_Ordered,Customer_Age,Restaurant_Avg_Rating,Is_Repeat_Customer,Order_Date_Only,Order_Time_Only
ORD254887,CUST5043,REST391,Ahmedabad,South Indian,Swiggy,Wallet,Humid,Partial Refund,2246.38,14.95,177.18,4.6,60.0,10.7,3,29.0,4.6,1,2023-09-21,05:58:40
ORD936124,CUST6201,REST129,Mumbai,Fast Food,Zomato,UPI,Cloudy,Partial Refund,1492.87,1.4,145.035,3.2,103.0,8.78,4,41.0,4.7,0,2022-03-19,07:16:48
ORD283188,CUST2925,REST517,Bangalore,South Indian,Zomato,UPI,Sunny,Returned,1866.51,46.53,135.7,3.2,107.0,7.2,5,20.0,3.5,1,2024-04-30,17:50:37
ORD372028,CUST2827,REST123,Pune,South Indian,Direct App,Wallet,Rainy,Partial Refund,2423.86,68.07,251.48,3.8,97.0,5.9,5,21.0,4.7,0,2022-02-06,00:04:30
ORD349736,CUST6163,REST671,Chennai,North Indian,Zomato,Wallet,Sunny,Returned,524.99,69.57,72.05,2.0,65.0,9.83,9,46.0,3.7,0,2023-02-04,04:32:20
ORD261050,CUST2932,REST295,Kolkata,Continental,Magicpin,Wallet,Sunny,Delivered,479.08,41.19,265.73,4.1,72.0,2.5,3,45.0,4.5,1,2023-07-26,10:06:17
ORD431845,CUST4924,REST972,Hyderabad,South Indian,Zomato,Cash,Windy,Returned,959.29,61.47,40.81,3.3,113.0,7.12,1,45.0,4.1,1,2024-02-03,20:51:59
ORD101533,CUST7997,REST524,Delhi,Italian,Zomato,Wallet,Rainy,Returned,217.5,66.04,173.49,4.9,43.0,13.81,10,63.0,2.4,0,2023-05-23,12:58:18
ORD164664,CUST7939,REST787,Bangalore,Italian,Zomato,Wallet,Windy,Delayed,980.65,3.33,207.01,3.7,23.0,14.29,2,58.0,3.0,1,2023-11-28,08:54:40
ORD900660,CUST7366,REST596,Delhi,Continental,Zomato,Cash,Humid,Returned,345.04,63.69,279.98,4.0,36.0,13.61,5,29.0,4.7,1,2024-01-03,14:43:33
ORD919898,CUST9027,REST987,Delhi,Continental,Zomato,Wallet,Windy,Delivered,398.73,55.46,4.64,3.1,17.0,14.6,4,58.0,3.2,0,2024-01-20,01:19:25
ORD238741,CUST3248,REST890,Kolkata,Desserts,Swiggy,Debit Card,Rainy,Delivered,703.6,66.44,238.18,2.4,112.0,13.7,8,26.0,3.3,1,2022-11-01,22:39:57
ORD156304,CUST6415,REST112,Bangalore,Continental,Direct App,UPI,Windy,Cancelled,431.36,49.21,227.62,2.8,61.0,2.69,4,20.0,2.6,1,2024-05-22,01:19:15
ORD316995,CUST1159,REST541,Delhi,Street Food,Magicpin,Debit Card,Sunny,Delayed,1337.83,36.19,270.29,4.1,62.0,14.14,1,50.0,3.1,1,2023-01-27,21:21:51
ORD869735,CUST7391,REST954,Chennai,Unknown,Zomato,Wallet,Rainy,Returned,336.57,40.04,145.035,4.1,43.0,7.67,4,54.0,4.5,0,2022-06-06,04:35:08
ORD676429,CUST2422,REST491,Pune,South Indian,Magicpin,Debit Card,Cloudy,Cancelled,637.26,30.62,218.01,3.4,26.0,0.74,8,46.0,4.1,0,2023-05-30,00:09:08
ORD237002,CUST3084,REST900,Delhi,Desserts,Zomato,Wallet,Windy,Returned,717.45,46.27,79.07,3.2,96.0,9.99,7,62.0,2.3,0,2023-08-13,04:27:05
ORD428399,CUST9515,REST113,Chennai,Continental,Zomato,Credit Card,Cloudy,Delayed,676.02,30.45,244.93,4.4,65.0,7.67,5,46.0,2.9,0,2022-09-21,14:33:13
ORD706135,CUST6718,REST821,Delhi,South Indian,Dotpe,Wallet,Cloudy,Delivered,754.01,78.51,170.85,3.1,99.0,9.2,7,42.282985339848956,3.8,1,2023-01-27,11:05:01
ORD305047,CUST3234,REST965,Ahmedabad,Mughlai,Direct App,UPI,Sunny,Cancelled,1787.74,32.34,31.49,3.8,34.0,3.79,1,35.0,2.0,1,2023-10-21,00:09:20
ORD377877,CUST1582,REST219,Bangalore,Continental,Direct App,Debit Card,Sunny,Delivered,741.52,72.97,145.035,4.0,71.0,5.74,10,28.0,3.0,1,2022-12-11,22:10:36
ORD826490,CUST6889,REST266,Delhi,South Indian,Zomato,Credit Card,Windy,Delayed,1729.98,58.46,195.52,4.8,116.0,5.92,10,64.0,4.2,1,2022-05-05,10:46:18
ORD429861,CUST8317,REST958,Delhi,Unknown,Swiggy,UPI,Humid,Partial Refund,752.41,26.97,89.05,4.5,59.0,12.63,5,28.0,3.6,0,2024-03-15,14:51:52
ORD507290,CUST2111,REST183,Mumbai,Biryani,Zomato,Wallet,Humid,Delivered,1827.81,57.07,57.64,2.1,117.0,9.36,6,63.0,3.8,0,2022-05-07,17:34:47
ORD745972,CUST7885,REST192,Mumbai,South Indian,Dotpe,UPI,Rainy,Delayed,1465.79,31.26,119.3,5.0,79.0,0.67,7,44.0,2.7,1,2022-07-23,12:31:37
ORD803281,CUST8069,REST435,Mumbai,Fast Food,Direct App,UPI,Cloudy,Returned,2396.92,62.62,166.2,2.3,55.0,6.01,10,58.0,2.7,0,2023-09-27,09:59:28
ORD867926,CUST9456,REST624,Mumbai,Fast Food,Swiggy,Wallet,Sunny,Delivered,2486.6,29.19,145.035,4.9,89.0,5.78,7,59.0,2.5,0,2022-12-11,04:48:18
ORD367508,CUST5828,REST980,Hyderabad,Mughlai,Swiggy,UPI,Humid,Delayed,2490.89,40.9,101.03,3.3,96.0,13.52,6,26.0,2.0,1,2023-05-26,09:48:46
ORD631221,CUST9842,REST234,Hyderabad,Continental,Magicpin,Credit Card,Humid,Cancelled,337.53,75.44,9.57,1.2,75.0,7.74,5,43.0,2.6,0,2022-04-23,16:36:12
ORD568784,CUST4393,REST109,Pune,Fast Food,Dotpe,Cash,Windy,Cancelled,806.21,44.99,77.48,4.0,97.0,9.76,9,49.0,4.1,0,2022-05-03,19:57:33
ORD156284,CUST8554,REST207,Hyderabad,Continental,Zomato,Cash,Cloudy,Returned,2337.75,14.21,76.18,3.2,104.0,13.87,8,38.0,2.5,1,2024-03-11,19:26:48
ORD122977,CUST2749,REST837,Kolkata,Street Food,Swiggy,UPI,Cloudy,Delivered,1097.09,60.01,30.97,3.1,0.0,2.76,2,40.0,2.6,0,2022-08-02,13:08:33
ORD656829,CUST1571,REST212,Kolkata,Continental,Zomato,Credit Card,Rainy,Delivered,1407.39,40.82,166.46,1.0,117.0,7.54,9,36.0,4.4,1,2024-05-16,22:58:42
ORD213355,CUST9765,REST733,Bangalore,Chinese,Direct App,Credit Card,Rainy,Cancelled,816.13,22.43,179.61,1.8,65.0,2.28,2,48.0,4.3,0,2023-05-12,00:58:40
ORD742439,CUST3608,REST327,Pune,Street Food,Dotpe,UPI,Windy,Partial Refund,2391.96,11.53,119.73,2.7,98.0,7.67,9,61.0,2.2,1,2022-01-13,03:39:59
ORD964607,CUST6616,REST274,Chennai,South Indian,Swiggy,Cash,Windy,Partial Refund,838.54,25.98,184.83,3.3,76.0,6.74,1,30.0,4.2,1,2022-02-22,13:02:27
ORD233534,CUST7775,REST574,Delhi,Chinese,Dotpe,Wallet,Sunny,Returned,1028.02,61.26,217.61,3.4,101.0,1.38,1,23.0,2.2,0,2024-06-19,04:08:10
ORD319869,CUST4323,REST575,Bangalore,Fast Food,Dotpe,Cash,Windy,Delivered,1727.41,75.47,152.24,3.0,71.0,6.51,2,48.0,4.9,1,2022-06-10,18:49:46
ORD476701,CUST6985,REST991,Hyderabad,Street Food,Swiggy,Wallet,Cloudy,Partial Refund,1741.9,49.35,139.83,4.1,65.0,4.92,3,52.0,3.3,1,2022-06-19,16:15:43
ORD104548,CUST3634,REST846#,Chennai,Italian,Direct App,UPI,Sunny,Partial Refund,1227.93,53.12,7.95,1.2,72.0,7.67,2,34.0,3.9,0,2022-01-19,09:50:10
ORD477400,CUST1718,REST490,Mumbai,Continental,Magicpin,Wallet,Rainy,Delayed,2036.29,69.52,253.35,3.6,102.0,7.67,6,57.0,4.8,0,2023-04-23,16:57:27
ORD790441,CUST3430,REST365,Hyderabad,Street Food,Magicpin,Credit Card,Rainy,Delayed,1420.02,50.73,112.21,2.4,92.0,7.33,7,60.0,4.9,1,2022-01-25,10:31:22
ORD615530,CUST1260,REST450,Delhi,Mughlai,Zomato,Wallet,Windy,Delayed,368.04,61.8,30.03,2.6,47.0,7.67,5,44.0,4.8,1,2022-08-20,19:14:08
ORD939717,CUST5341,REST295,Bangalore,Mughlai,Swiggy,Cash,Sunny,Cancelled,826.18,65.99,211.08,4.7,83.0,6.17,8,23.0,2.4,1,2022-03-12,10:39:05
ORD182659,CUST2158,REST436,Chennai,Mughlai,Magicpin,Cash,Rainy,Delayed,410.83,52.05,198.42,3.2,45.0,7.34,5,43.0,2.4,1,2023-10-10,00:32:19
ORD108356,CUST4616,REST421,Chennai,North Indian,Zomato,UPI,Humid,Returned,1083.38,4.16,95.8,3.7,61.0,7.67,5,58.0,4.3,1,2023-08-21,14:24:13
ORD888996,CUST8288,REST883,Pune,Fast Food,Magicpin,Debit Card,Sunny,Returned,1970.05,60.12,220.92,3.9,23.0,3.67,3,41.0,4.6,0,2022-12-26,14:03:34
ORD980651,CUST1392,REST238,Bangalore,Chinese,Zomato,Wallet,Rainy,Cancelled,186.0,35.51,145.035,2.2,65.0,5.5,5,60.0,3.0,0,2023-12-30,14:10:08
ORD913575,CUST2153,REST802,Delhi,Biryani,Swiggy,Wallet,Windy,Delayed,1645.37,74.12,9.37,2.1,65.0,5.68,8,62.0,4.8,0,2022-03-18,04:30:07
ORD531262,CUST3236,REST668,Chennai,Mughlai,Magicpin,Wallet,Windy,Delivered,333.3,66.78,122.63,3.3,65.0,3.64,6,42.282985339848956,3.1,1,2023-06-22,17:46:13
ORD483162,CUST7765,REST156,Delhi,Chinese,Direct App,Wallet,Windy,Delivered,1154.98,1.03,145.035,2.8,39.0,12.4,5,52.0,3.8,0,2023-05-14,17:55:09
ORD148759,CUST3161,REST717,Bangalore,Continental,Swiggy,Wallet,Rainy,Returned,403.41,65.74,126.86,2.2,83.0,1.2,3,37.0,2.3,1,2022-08-23,14:47:36
ORD904373,CUST8183,REST223,Pune,Biryani,Zomato,Debit Card,Humid,Cancelled,1309.57,51.84,149.14,3.1,38.0,13.74,4,26.0,2.4,0,2022-10-19,09:35:02
ORD205939,CUST5025,REST234,Kolkata,North Indian,Dotpe,UPI,Windy,Delayed,2018.81,16.61,196.82,3.1,76.0,7.67,4,39.0,4.5,0,2023-09-15,01:51:04
ORD197545,CUST9939,REST303,Delhi,South Indian,Magicpin,UPI,Sunny,Partial Refund,106.5,75.76,38.43,4.3,102.0,4.17,10,45.0,2.9,0,2022-08-07,15:48:06
ORD474795,CUST4938,REST178,Hyderabad,Desserts,Magicpin,Cash,Sunny,Partial Refund,1246.83,56.95,145.035,4.9,65.0,14.68,2,47.0,3.7,0,2022-04-19,02:19:57
ORD871073,CUST5198,REST372,Chennai,Italian,Zomato,Wallet,Humid,Delayed,699.14,71.91,15.46,4.9,36.0,4.93,5,31.0,2.4,1,2022-06-30,09:17:07
ORD750403,CUST6363,REST527,Hyderabad,Continental,Magicpin,Cash,Sunny,Delayed,210.6,11.94,81.48,3.2,120.0,8.31,7,49.0,4.0,1,2022-10-18,23:34:07
ORD384434,CUST3525,REST530,Chennai,Street Food,Dotpe,Cash,Windy,Partial Refund,1828.97,11.08,192.08,1.2,65.0,8.23,2,37.0,4.4,0,2022-05-03,16:09:12
ORD211726,CUST7143,REST873,Pune,Continental,Magicpin,Wallet,Sunny,Returned,2287.24,10.3,145.035,3.1,24.0,4.11,5,55.0,2.4,1,2023-05-19,13:24:49
ORD272088,CUST5053,REST973,Mumbai,Mughlai,Magicpin,Credit Card,Sunny,Delivered,109.25,2.12,33.48,1.2,17.0,13.55,1,48.0,3.9,0,2022-11-19,18:53:40
ORD950083,CUST8517,REST973,Hyderabad,South Indian,Zomato,UPI,Humid,Partial Refund,2407.17,11.85,43.73,4.3,11.0,1.62,2,38.0,2.1,1,2023-10-28,19:50:32
ORD413814,CUST4695,REST793,Mumbai,Continental,Dotpe,Wallet,Cloudy,Returned,1005.47,4.14,218.92,2.6,82.0,10.79,1,48.0,3.2,0,2023-02-24,08:23:03
ORD469082,CUST7971,REST331,Ahmedabad,Chinese,Magicpin,Cash,Humid,Cancelled,766.51,52.42,176.28,2.1,90.0,7.67,4,50.0,2.8,0,2023-09-23,19:34:46
ORD538555,CUST5281,REST222,Kolkata,Desserts,Swiggy,Cash,Windy,Delivered,2417.52,30.32,277.12,3.2,96.0,10.13,7,36.0,5.0,1,2022-02-07,22:38:40
ORD219490,CUST9835,REST141,Hyderabad,Street Food,Swiggy,Debit Card,Windy,Delivered,678.38,9.28,145.035,1.4,47.0,9.37,3,35.0,2.4,0,2024-02-27,18:53:50
ORD120700,CUST6533,REST496,Chennai,Street Food,Magicpin,UPI,Sunny,Returned,2293.71,57.39,109.63,2.6,31.0,7.67,5,65.0,2.5,0,2022-10-17,10:12:03
ORD777366,CUST4982,REST366,Pune,Desserts,Swiggy,Cash,Cloudy,Partial Refund,799.93,32.01,132.87,3.8,21.0,3.75,5,60.0,3.4,0,2023-05-16,09:11:56
ORD727094,CUST3519,REST368,Bangalore,Mughlai,Dotpe,Credit Card,Windy,Cancelled,708.23,76.43,257.84,3.7,74.0,2.13,4,62.0,3.5,1,2022-11-09,11:27:18
ORD579605,CUST1775,REST230,Mumbai,Chinese,Zomato,Wallet,Humid,Delivered,2432.12,14.03,277.69,4.3,90.0,8.07,2,36.0,3.4,0,2024-01-28,20:31:47
ORD297579,CUST6571,REST527,Pune,Italian,Direct App,Debit Card,Humid,Returned,567.55,31.16,217.33,1.1,86.0,4.42,9,45.0,2.9,1,2023-01-12,15:29:27
ORD357724,CUST5445,REST252,Delhi,South Indian,Dotpe,Credit Card,Humid,Delayed,1796.8,0.35,13.41,2.3,58.0,11.63,5,64.0,3.8,0,2022-05-13,14:36:50
ORD787554,CUST4912,REST202,Ahmedabad,Fast Food,Magicpin,Wallet,Windy,Delivered,1483.35,75.57,278.39,4.3,120.0,4.17,4,51.0,3.6,1,2022-08-15,03:14:07
ORD558320,CUST3536,REST453#,Bangalore,Italian,Magicpin,Debit Card,Rainy,Delayed,1242.43,41.96,78.21,4.2,22.0,8.17,4,63.0,2.7,0,2023-02-13,03:43:01
ORD819622,CUST6729,REST615,Bangalore,Continental,Zomato,UPI,Windy,Delayed,1551.38,27.82,281.73,2.0,35.0,7.67,2,29.0,4.1,1,2023-04-14,13:35:37
ORD896386,CUST4411,REST943,Chennai,Italian,Direct App,Debit Card,Humid,Delayed,1413.7,50.31,190.61,2.2,65.0,11.47,2,58.0,2.8,0,2023-01-23,18:11:48
ORD818119,CUST3798,REST254,Delhi,Chinese,Swiggy,Wallet,Cloudy,Cancelled,503.95,28.89,168.39,1.7,94.0,4.36,6,41.0,3.2,1,2023-11-12,16:16:01
ORD938769,CUST3699,REST740,Mumbai,Biryani,Dotpe,UPI,Cloudy,Delivered,1377.16,66.94,242.44,3.2,0.0,3.17,3,65.0,2.4,0,2023-10-11,16:26:20
ORD369125,CUST9153,REST359,Chennai,Street Food,Zomato,UPI,Rainy,Delayed,1379.82,3.95,3.42,2.5,78.0,13.49,9,56.0,2.0,1,2022-03-02,19:19:27
ORD112210,CUST9114,REST842,Delhi,Italian,Swiggy,Cash,Sunny,Returned,1836.02,56.26,262.16,3.9,112.0,12.72,5,61.0,2.2,0,2022-09-30,01:26:18
ORD331768,CUST2691,REST143,Ahmedabad,Italian,Direct App,UPI,Cloudy,Cancelled,602.81,33.09,201.36,1.8,54.0,2.2,6,18.0,4.4,1,2022-03-10,11:40:25
ORD922974,CUST6785,REST823,Mumbai,Biryani,Dotpe,Credit Card,Sunny,Delayed,781.4,7.38,183.02,1.7,65.0,10.46,3,20.0,4.4,1,2023-08-12,22:50:59
ORD214675,CUST3095,REST939,Delhi,Mughlai,Dotpe,Wallet,Sunny,Returned,1658.37,7.29,0.8,4.2,51.0,9.1,10,36.0,3.8,0,2024-01-02,04:35:45
ORD507723,CUST7196,REST534,Ahmedabad,Biryani,Zomato,Wallet,Sunny,Delivered,1689.56,44.28,291.15,4.9,89.0,7.89,7,23.0,3.8,0,2023-11-09,21:56:35
ORD896483,CUST4435,REST659,Mumbai,Chinese,Swiggy,Debit Card,Humid,Returned,1221.45,48.63,219.5,2.9,49.0,7.18,10,47.0,3.9,0,2022-12-09,10:37:19
ORD923002,CUST4178,REST574,Kolkata,South Indian,Direct App,Cash,Sunny,Partial Refund,2299.7,77.96,167.14,4.6,32.0,3.32,2,56.0,4.9,1,2023-11-29,23:50:04
ORD172274,CUST8952,REST745,Ahmedabad,Desserts,Direct App,Debit Card,Windy,Delivered,155.23,55.92,28.8,4.1,56.0,3.59,7,50.0,3.5,1,2022-09-03,09:45:29
ORD606545,CUST1525,REST351,Chennai,Continental,Zomato,Cash,Rainy,Delivered,833.05,60.35,36.46,3.1,103.0,4.0,10,64.0,4.0,0,2022-12-23,18:29:49
ORD696580,CUST3374,REST681,Pune,Mughlai,Magicpin,Credit Card,Rainy,Delayed,183.35,27.84,70.41,3.7,117.0,2.54,3,56.0,5.0,1,2022-10-05,05:58:44
ORD907557,CUST2562,REST320,Delhi,Street Food,Dotpe,Credit Card,Sunny,Cancelled,1778.08,76.13,145.035,3.3,32.0,7.67,1,55.0,3.8,1,2022-08-29,01:01:52
ORD884170,CUST1149,REST597#,Mumbai,Fast Food,Zomato,Cash,Sunny,Partial Refund,1759.5,59.2,264.34,1.6,85.0,12.17,3,50.0,2.9,0,2023-11-03,03:11:45
ORD188121,CUST8216,REST998,Ahmedabad,South Indian,Swiggy,Wallet,Windy,Delivered,1539.56,43.63,49.74,4.2,73.0,7.67,9,42.282985339848956,4.7,0,2022-04-05,11:44:07
ORD354200,CUST4234,REST423,Hyderabad,Mughlai,Swiggy,Cash,Rainy,Cancelled,1759.68,23.17,213.86,3.4,33.0,6.38,9,42.282985339848956,2.9,0,2022-01-04,08:21:29
ORD420349,CUST6326,REST834,Bangalore,Chinese,Dotpe,Cash,Humid,Cancelled,1019.83,42.52,154.27,2.1,33.0,5.03,8,55.0,3.7,1,2022-06-06,03:53:05
ORD868538,CUST3583,REST665,Pune,Fast Food,Direct App,Credit Card,Sunny,Returned,461.72,31.03,284.84,1.9,37.0,12.33,4,32.0,2.5,0,2023-05-10,06:28:23
ORD723952,CUST1368,REST701,Mumbai,South Indian,Magicpin,Credit Card,Windy,Delivered,1193.77,36.1,119.47,4.2,61.0,7.67,6,46.0,3.1,1,2023-01-10,13:49:33
ORD778636,CUST1885,REST947,Kolkata,Biryani,Zomato,Credit Card,Humid,Partial Refund,1522.3,6.16,30.69,4.5,84.0,4.14,1,59.0,2.9,1,2022-07-24,23:14:29
ORD135035,CUST3920,REST927,Delhi,Fast Food,Magicpin,Debit Card,Cloudy,Cancelled,1153.98,54.47,235.6,3.7,112.0,4.51,2,22.0,2.8,1,2022-05-12,14:33:13
ORD316899,CUST4437,REST788,Delhi,Chinese,Direct App,Credit Card,Cloudy,Cancelled,1597.61,77.97,210.85,3.7,119.0,7.67,5,39.0,3.7,1,2023-01-12,20:31:45
ORD655149,CUST7837,REST526,Chennai,Fast Food,Magicpin,Cash,Cloudy,Delayed,1669.09,74.23,145.035,3.1,108.0,7.67,10,23.0,2.8,1,2023-09-15,14:19:24
ORD316773,CUST5726,REST249,Ahmedabad,Fast Food,Zomato,UPI,Windy,Cancelled,332.86,33.43,275.52,3.2,61.0,13.08,1,38.0,2.9,0,2022-08-26,16:49:48
ORD360276,CUST8796,REST711,Pune,Chinese,Zomato,Credit Card,Cloudy,Cancelled,1008.87,37.01,145.035,1.5,32.0,1.06,2,38.0,3.4,1,2023-05-26,09:35:16
ORD405605,CUST9992,REST196,Chennai,North Indian,Dotpe,Debit Card,Windy,Cancelled,383.42,74.07,289.86,3.2,79.0,10.65,5,27.0,4.7,1,2024-01-25,10:00:48
ORD251195,CUST7825,REST384,Mumbai,North Indian,Magicpin,Cash,Rainy,Cancelled,530.66,23.16,176.61,3.9,62.0,7.67,3,20.0,3.3,0,2022-04-21,22:04:42
ORD197616,CUST7450,REST521,Bangalore,South Indian,Magicpin,UPI,Windy,Cancelled,1779.24,51.32,197.7,3.0,71.0,4.17,9,25.0,3.6,1,2023-11-05,10:55:25
ORD575394,CUST7375,REST816,Hyderabad,Biryani,Magicpin,Wallet,Cloudy,Returned,1053.37,60.19,234.19,5.0,65.0,7.67,10,62.0,4.3,1,2024-02-29,12:35:37
ORD565897,CUST9570,REST146,Bangalore,Italian,Direct App,Cash,Humid,Returned,2011.71,63.0,151.13,4.2,43.0,14.15,2,50.0,2.4,1,2024-06-01,07:09:11
ORD322182,CUST8526,REST559,Bangalore,Fast Food,Zomato,Cash,Humid,Cancelled,1509.57,1.25,266.41,3.3,17.0,2.95,2,64.0,3.3,0,2024-02-28,02:32:50
ORD838726,CUST5496,REST504,Chennai,Fast Food,Direct App,Debit Card,Sunny,Delivered,112.93,69.08,64.7,2.2,28.0,4.73,7,62.0,3.0,0,2022-12-18,22:08:12
ORD969067,CUST4028,REST185,Kolkata,Mughlai,Swiggy,Cash,Windy,Cancelled,1232.04,45.77,112.38,3.8,104.0,10.4,4,62.0,2.5,0,2024-05-16,18:22:34
ORD237057,CUST2544,REST789,Chennai,Biryani,Direct App,Debit Card,Sunny,Partial Refund,399.11,20.92,132.49,2.3,43.0,7.67,6,29.0,4.6,1,2022-04-09,04:54:07
ORD945372,CUST7737,REST708,Bangalore,North Indian,Magicpin,Cash,Rainy,Delayed,831.43,36.71,101.42,4.3,65.0,11.72,10,49.0,5.0,1,2024-03-06,21:39:17
ORD511987,CUST4171,REST409,Pune,North Indian,Magicpin,Credit Card,Cloudy,Cancelled,1502.4,47.37,250.39,3.3,41.0,11.32,1,38.0,3.5,0,2024-04-09,13:22:43
ORD209627,CUST9460,REST408,Hyderabad,Chinese,Dotpe,Cash,Humid,Returned,756.78,31.17,145.035,4.3,61.0,7.67,1,50.0,4.3,0,2024-04-27,13:04:49
ORD881549,CUST7235,REST407,Ahmedabad,Mughlai,Direct App,UPI,Rainy,Returned,1303.53,42.11,264.33,2.7,65.0,14.69,6,55.0,2.1,1,2022-04-30,04:44:20
ORD635638,CUST7980,REST792,Mumbai,Biryani,Direct App,Credit Card,Rainy,Delivered,637.79,77.65,145.035,3.6,70.0,2.79,7,53.0,4.5,1,2022-11-06,08:06:07
ORD391668,CUST8524,REST824,Kolkata,Desserts,Magicpin,Debit Card,Rainy,Delivered,2299.13,17.41,20.76,3.7,61.0,7.07,7,46.0,2.7,0,2024-04-15,15:25:09
ORD907756,CUST7266,REST368,Ahmedabad,Italian,Dotpe,Wallet,Windy,Partial Refund,558.16,6.07,156.93,1.2,110.0,9.91,3,53.0,4.8,1,2022-06-04,08:12:31
ORD235193,CUST3483,REST410,Pune,Chinese,Magicpin,Wallet,Humid,Returned,1363.68,0.71,10.56,3.2,25.0,7.67,3,45.0,2.8,1,2023-03-24,01:33:56
ORD542828,CUST9535,REST420,Hyderabad,Desserts,Swiggy,Wallet,Humid,Returned,488.25,22.2,179.91,3.7,33.0,7.67,10,36.0,5.0,0,2022-03-21,19:27:46
ORD963508,CUST4205,REST887,Delhi,South Indian,Direct App,Credit Card,Humid,Delivered,2006.68,19.12,125.69,2.9,14.0,5.34,1,41.0,3.2,0,2022-12-15,08:20:00
ORD638401,CUST7540,REST197,Chennai,Italian,Zomato,Credit Card,Windy,Returned,2375.68,71.8,274.41,4.9,72.0,0.63,6,42.282985339848956,2.2,1,2023-03-07,17:33:19
ORD532368,CUST6989,REST502,Kolkata,Street Food,Magicpin,Cash,Rainy,Cancelled,1021.53,60.83,145.035,4.9,65.0,10.27,1,53.0,3.9,1,2022-03-03,10:26:22
ORD764100,CUST3879,REST728,Chennai,Fast Food,Dotpe,Wallet,Windy,Returned,2138.3,28.36,119.53,1.1,95.0,8.66,3,65.0,3.1,0,2022-03-03,17:40:35
ORD271790,CUST8113,REST415,Hyderabad,Desserts,Swiggy,Wallet,Rainy,Delayed,1439.68,20.63,66.8,3.8,51.0,7.78,1,34.0,2.9,0,2024-01-23,09:33:20
ORD376195,CUST4412,REST683,Ahmedabad,Street Food,Direct App,Debit Card,Sunny,Delivered,1022.08,5.6,124.41,3.2,82.0,13.46,4,61.0,4.9,0,2023-05-11,01:25:59
ORD764693,CUST7322,REST524,Hyderabad,Italian,Swiggy,Credit Card,Rainy,Delivered,829.86,7.64,270.36,4.1,86.0,3.97,1,62.0,2.2,0,2022-08-26,10:15:39
ORD157219,CUST1118,REST762,Chennai,Unknown,Zomato,Wallet,Cloudy,Returned,1462.43,35.96,278.56,4.0,49.0,13.66,3,18.0,2.6,1,2022-05-22,20:54:47
ORD834435,CUST9422,REST852,Bangalore,Mughlai,Magicpin,Debit Card,Cloudy,Cancelled,1277.65,20.46,26.38,4.0,23.0,4.68,1,22.0,3.8,1,2022-11-10,03:51:25
ORD864201,CUST9728,REST918,Pune,Chinese,Dotpe,Cash,Windy,Delayed,2064.11,48.28,172.53,2.5,75.0,1.07,9,50.0,3.1,1,2023-11-30,22:19:44
ORD408054,CUST7533,REST854,Hyderabad,Street Food,Magicpin,Wallet,Windy,Partial Refund,879.92,49.15,145.035,2.9,56.0,1.62,2,27.0,3.2,1,2023-07-18,03:51:57
ORD385166,CUST4562,REST491,Chennai,Continental,Zomato,Credit Card,Sunny,Partial Refund,1991.25,71.97,232.25,3.7,34.0,1.68,9,45.0,3.3,0,2022-07-30,17:55:20
ORD810859,CUST3568,REST768,Bangalore,Fast Food,Magicpin,Credit Card,Rainy,Delayed,2446.22,33.69,30.58,1.3,95.0,14.1,2,61.0,3.7,0,2022-11-17,03:16:47
ORD644315,CUST5573,REST489,Kolkata,Chinese,Swiggy,Debit Card,Sunny,Delivered,1536.21,17.43,145.86,1.3,18.0,1.49,3,46.0,3.5,0,2022-12-31,00:48:05
ORD699829,CUST8944,REST892,Pune,Chinese,Magicpin,UPI,Sunny,Partial Refund,1016.11,54.85,280.02,4.9,20.0,0.62,7,46.0,2.3,1,2023-07-03,04:52:57
ORD311727,CUST8649,REST452,Bangalore,Desserts,Dotpe,Debit Card,Humid,Partial Refund,854.1,72.38,171.35,1.8,30.0,5.57,8,39.0,3.3,0,2023-01-30,00:46:01
ORD306647,CUST8901,REST670,Pune,Biryani,Magicpin,Debit Card,Sunny,Delayed,459.64,70.7,203.22,3.4,94.0,11.71,7,58.0,2.1,1,2022-07-13,14:22:06
ORD963862,CUST7617,REST703,Mumbai,Fast Food,Dotpe,Cash,Cloudy,Delivered,451.63,48.53,145.035,3.9,104.0,2.34,9,31.0,3.6,1,2023-03-28,04:51:35
ORD556112,CUST9376,REST564,Bangalore,Biryani,Magicpin,Credit Card,Sunny,Partial Refund,1650.64,9.1,231.57,1.5,57.0,12.17,5,65.0,3.4,1,2023-05-25,12:57:37
ORD746947,CUST7367,REST293,Bangalore,Italian,Magicpin,Debit Card,Sunny,Delayed,1583.03,77.46,172.29,4.4,83.0,7.92,8,34.0,4.9,0,2022-05-22,17:06:23
ORD118786,CUST2153,REST478,Pune,Chinese,Swiggy,Wallet,Rainy,Returned,2457.87,51.84,290.07,3.2,90.0,3.27,6,54.0,3.3,0,2022-12-16,07:39:02
ORD700660,CUST8433,REST830,Delhi,Chinese,Dotpe,Credit Card,Rainy,Delayed,763.61,76.35,5.86,3.2,109.0,7.67,6,30.0,3.8,0,2022-08-23,12:05:59
